mention_id,mention,canonical_candidate,entity_type_suggestion,group_suggestion,source_file,char_offset,context,annotation_status,notes
IM00400,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5901256,"ts. See Contracts and under Com- inailities, tobacco. Council, See Council in Virginia. Debts; lee te prov, Bshelsh, Defense of, 10, 66-67, 78, 421-423, 428, 436, 454, 474-475, 499. Against Indians, 75, 108-109, 159, See also Commoditics, arms; and Plan-~ tation, fortitications. Finances, investigation of, 184, 152, 563. Foud scarcity, 228-236, 238-239, 528. Relief of, 244. Food situa",seed_unreviewed,source language; never normalize to a single polity
IM00401,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5901601,", 238-239, 528. Relief of, 244. Food situation, 68-60, 62, 184, 216. Form of policy for Virginia, 408-435. Fortification, 4, 12, 16, 109, 128, 129, 150, 236, 237, 254, 270, 412, 454, Ag st Indians, 75. Building of, 74, 100, 102, 229. Directions for, 433-435 In ruins, 179, 217, 259-260. Men levied for, 129-130, 236-237, 441-442. Need of, 260, Datisadoes, 104, 583. Prey us levi",seed_unreviewed,source language; never normalize to a single polity
IM00402,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5902352,"04. Officers. See below. Orders. See Orders, Petitions. See Petitions, Provlamations. See Proclamations. Warrants. See Warrants, See alvo Government. History of, 520-527. Housing, 184, 522. Indian situation, 37-39, 98-99, 153. See Indians. Investigation of, 152-155, 464-465, 575-580. See Commissioners for Virginia, Tnvestment in, 136-137. Land, poor to be deserted, 121. See Land. Law",seed_unreviewed,source language; never normalize to a single polity
IM00403,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5902393,"rs, Petitions. See Petitions, Provlamations. See Proclamations. Warrants. See Warrants, See alvo Government. History of, 520-527. Housing, 184, 522. Indian situation, 37-39, 98-99, 153. See Indians. Investigation of, 152-155, 464-465, 575-580. See Commissioners for Virginia, Tnvestment in, 136-137. Land, poor to be deserted, 121. See Land. Laws, 146, 186, 580-585. Made in, 438, 514-51",seed_unreviewed,source language; never normalize to a single polity
IM00404,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5907499,". See under Commodities, clothes. Poliey, form of for Virginia, 408-435. Pollington, John, 257, 546, 555, Poll tax, 99. Pomunkie. See Pamunkie. Ponunka, 451. Poole, Robert. Interpreter with Indians, 98. Petition to Sir Francis Wyatt for wages, 457-458. Poole, Thomas, 556. Pooley, Grivell, 402. Marriage contract, 218 220. Pope, —, 511. Pope, Thomas, 222. Popery, 509, Popham, George, 36",seed_unreviewed,source language; never normalize to a single polity
IM00405,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5908679,"0, 564. Maids, account for, 15, 453. [combined_page=2708] INDEX Pountis—Continued. Messenger from General Assembly in Vir- ginia tu Privy Council, 474, 476, 584, 585. Pinnace destroyed by Indians, 10, 61, 89, 108, 450. Shipowner, 95. Viee-admiiral's tenants, 185. Poverty, causes of iu Colony. Nee erofes Vian tation. Powder. Sce wnder Cammoadities, arms. Powell, ditin, Powell, Wi",seed_unreviewed,source language; never normalize to a single polity
IM00406,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5910741,"f directed by, 268, £53. Tobacco affairs, 53-57, 63, 485-489. Privy councillors, 212. Proclamation, 224, By governor: Commodity prices, 271-273, 569-370, Corn planting, 172-173. Debts, 273, Indians, treatment of, 167-168. Levy of men for fort, 129-130. Stealing of domestic animals, 283-284. Trade for corn forbidden, 275-276, Viees, 15, 583. Procter, George, 3115, Procter, John (Procto",seed_unreviewed,source language; never normalize to a single polity
IM00407,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5912443,"487. Ministers, 621, $22, 625, 626, 51. HM) eatastdedsitiets, WL. Order to keep 22d of March holy, -W. Parsonages, Lt. Popery, 509. To be preached in eolony, 412-413. To he spread among Indians, 85, 531. Teapot 15"" Royner, Marmaduke, Jiro ia Taieeealier tel, thon ities. Lo suopimet servants in colony, 248 Reynolds, Henry, 36-L for Tee 20a aS; eat! of Kate's Beneli, td.",seed_unreviewed,source language; never normalize to a single polity
IM00408,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5917185,"64. Sandys, Sir Samuel, 161, 863. Letter from George Sandys, 73-75. Sandys, Thomas, 3t-4. Sansapen, 9. Sassafras. See wader Commodities. Savage, Thomas, Ensign, 276, 514, 559. Savages. See Indians. Saw-mills. See under Caomuioditics. Saws. See under Commodities, tools. Saxon, 434. School, East India Free, , 566. Scotlaud, $5, 251, 362, 374, 501, 502 Scatt, —, 48, 204, 291, Seatt,",seed_unreviewed,source language; never normalize to a single polity
IM00409,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5921611,"t, Under Chamberlain, $1. Smith, Roger, Captain, 556, Couneil in Virginia, 17, 7, 101, 103, 215, 390, 442, 4 475, 481, 501, 51S, 567, 570, Fort, in charge of building, 1 188, 101, 229, 454. Indians attacked by, 222. Oyster beds, 100. Smith, Samuel, sue. Sruith, William, tenant, 104. smithes Tribe, 121. I Stovth: wth 00, 129-120, [combined_page=2713] 630 Sinythe, Sir Thomas, Govern",seed_unreviewed,source language; never normalize to a single polity
IM00410,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5922123,"nissioner for settling government in Virginia, 490, 404, 497, 498. Complaints of, 207, 488, 476, 538, 534, 541, SAR. Complaints of conditions in his government, IS!, 223, 538. Control of Indians, 135. His govermnent praised by implications, 136, 187, 140, 150, 151, 152, 154, 159, 178, 179, 215, 217. Investigation of his accounts, 224-226. Note of meu sent tu Virginia in his time",seed_unreviewed,source language; never normalize to a single polity
IM00411,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5930102,"dity prices, 271-273. [combined_page=2716] INDEX 633 Trade-—Continued. | Tucker—Continued. Proclamation forbidding private trade in ‘ Payment of debts tn, 273. corn, 275-276. i Poisoning Indians, 221-222. Relations with Duteh ships, 108. ' Warrants: With French, 103. To collect taxes, 284-286. With Indians, 399, 448; forced, 7, 189. To conduct election, 448-449. Scoala dader Commod",seed_unreviewed,source language; never normalize to a single polity
IM00412,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5930215,"ding private trade in ‘ Payment of debts tn, 273. corn, 275-276. i Poisoning Indians, 221-222. Relations with Duteh ships, 108. ' Warrants: With French, 103. To collect taxes, 284-286. With Indians, 399, 448; forced, 7, 189. To conduct election, 448-449. Scoala dader Commodities. i To distrain goods of defaulters, 407. Tradesicant, John, 229. To levy soldier, 292, Transportation. Tuck",seed_unreviewed,source language; never normalize to a single polity
IM00413,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5930953,"Adventurers and | Turner, Richard, 364. Planters af the Ciilie of London for the first | Turrcll, Francis, 364, Cotany in Virginia, 207. Tutlebin, Edmond, 509. Treaty, perfidious one with Indians, 71. _ Tutehin, Simon, Treavor, Thomas, 147. i Accused of popery, 509. Tree, Richard, 537. : Unitie. See under Ships. Trenches, 259, ‘ fumastinge of Vigra, The, 20, 287, wa, Mt Tressell, —,",seed_unreviewed,source language; never normalize to a single polity
IM00414,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5932003,"Nicholas, 365. Commodity rates, 445 446. Vere, Sir Horatio, 303, 369. To examine passes and collect debts of | Vertue, Christopher, 31a, passcugers on ships, 446. Victory, Lodwine. To fight Indians, 250 251, Petilion to governor for wage To voyage 1p Pamunkey River, 190. Vincent, Henry, 366, Instructions from governor in Virginia, 6-8. Vineent, Willian, 543. Lotter from governor, 444-",seed_unreviewed,source language; never normalize to a single polity
IM00415,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5934629,"Council ia Virginia, 70, homet Lon de 899, 445, 447, 455, 503, 509, 518, 562, 567, 570, 574, 585. West, John, 365. West, John, Captain, 9. West, Nathaniel, Captain. Commission to fight Indians, 250-251. Western Islands, 460. 20 208, 207, 233, 436, 469, 539, Westminster, 358, 359, 361, 362, 367, 369, 371, 872, 374, 375, 378, 379, 880, 382, 384, 3S6, 386, 389, 397, 405, 497, 501,",seed_unreviewed,source language; never normalize to a single polity
IM00416,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5937393,", Tedd aban Conimissinuer for settling government of Virginia, 401, 404, 497. Women Account for tusids sent to colany, 453, 564. Bigamy, 457. ity maids, 99. Cornplatit « 4 Kept as slaves by Indians, 238. Kind sent to Virginia, $2. Laund pay, 231, Maids, t ation of, 16. Need of in sickuess, 231. Ransomed from Indians, 473. | Return on investment in, 265-206 Wives, 522. Wood, —, 291. Wo",seed_unreviewed,source language; never normalize to a single polity
IM00417,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5937513,"53, 564. Bigamy, 457. ity maids, 99. Cornplatit « 4 Kept as slaves by Indians, 238. Kind sent to Virginia, $2. Laund pay, 231, Maids, t ation of, 16. Need of in sickuess, 231. Ransomed from Indians, 473. | Return on investment in, 265-206 Wives, 522. Wood, —, 291. Wood, Thomas, 368. Wood, Thomas, Captain, 864. Woodall, —, 15, 81, 187, 291, 541. Woodall, John, 20, 238, 364. Captain (W",seed_unreviewed,source language; never normalize to a single polity
IM00418,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5939003,"e of colony, 228-229, 232 233. Ship overcrowded, 160. Wyatt, Sir Francis, Governor, 117, 159, 186, 211, 226, 265, 460, 461, 4638, 464, 557, 562. Commissions: Captain of Guard, 209. To fight Indians, 250-251. Fort, building of, 188. Government in his absence, 399-400. To Sir George Yeardley, 18. ok. See algo Worsten- INDEX Wyatt, Sir Francis, Governor—Continued. Commissivucrs—Conti",seed_unreviewed,source language; never normalize to a single polity
IM00419,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5940326,"5 4156, 456-457, 457-458. Proclamations: Commodity rates, 271-273. Debts, 273. Ordering each planter to produce corn for himself, 172-173. Stealing, 283-284. Trade, 275-276. Warning against Indians, 167-168. [combined_page=2720] INDEX Wyatt, Sir Francis, Governor —Continued. Warrants: Collect salary, 404. Debt, 402. Distrain goods on defaniters, 407. Lleetions and 448 449, Levy cor",seed_unreviewed,source language; never normalize to a single polity
IM00420,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,5941312,"8. Council in Virginia, 17, 101, 103, 120, 111, 218, 399, 441, 442, 445, 405, 475, 481, ou, 510, 518, 562, 567, 585. Appointed by King, 501, 513. Dispute with Captain Jotun Martin, S10 517. Indians: Defense against, 10. Dishonorable peace with, 178, 15. Fighting with, 9, L1, 118 Trade with, 6-7, Investigation of business with Company, atl. Patent, 210. Reports of colony, 184, 186, 73.",seed_unreviewed,source language; never normalize to a single polity
IM00421,savages,Savage,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,92918,"was secured to him. His contracts were made in May, 1618, with John Bargrave and James Brett. There is also his warrant to John Fenner to pass to Virginia and trade with the colony and the savages in his pinnace Silver Falcon, in February, 1618/19.¢ The other series of documents, which illustrate the legal forms and methods of the company, as also the way in which the first plantati",seed_unreviewed,source language; retain only as quoted mention text
IM00422,savages,Savage,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,771104,"teenth Report, pt. 2, p. 279. FEBRUARY 15 99.* Lord Zouch. A warrant for Jobo Fenner, captain of ‘‘Silver Falcon,’’ and Henry Bacon, master, to pass to Virginia, and trade with colony and savages. PRO. [NY] VI. Ref: State Papers, Colonial, James I, Vol. I, No. 44. Pub; Sainsbury, Calendar of State Papers, Colonial, p. 21. Transcript, New York Public Library, Bancroft Papers, I, pp.",seed_unreviewed,source language; retain only as quoted mention text
IM00423,savages,Savage,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,832143,"p. 202. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 31. JULY 13 349. John Chamberlain. A letter to Sir Dudley Carleton, concerning a ship arrived from Vir- vinia with news that savages have by surprise slain 350 (circum) of the English. PRO. VII. Ref: State Papers, Domestic, James I, Vol. 132, No. 38. Pub: Sainsbury, Calendar of State Papers, Colonial, p. 31. JULY 14 35",seed_unreviewed,source language; retain only as quoted mention text
IM00424,savage,Savage,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,871197,"ry, Calendar of State Papers, Colonial, p. 45. 497.* {PROBABLY BEFORE MAY 7] 498.* Governor in Virginia. Proclamation of the governor and captain-general of Virginia to be careful of the savage treachery. LC. Ref: MS. Records, Virginia Co., III, pt. ii, p. 47%. MAY 9 499.* Privy Council. Commission to Sir William Jones, Sir Nicholas Fortescue, Sir Thomas Gofton, Sir Richard Sutt",seed_unreviewed,source language; retain only as quoted mention text
IM00425,savages,Savage,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,938107,"AUGUST 9 714. Robert, Earl of Warwick. A letter to Secretary Conway, sending Mr. Pory with the com- mission {for Virginia], to desire him to put out Mr. Pott’s name, who was a poisoner of savages there and hence unfit for State business; and asking him to remind the King to write Mr. Attorney to put Mr. Bing on the Commission according to promise. VII. Ref: State Papers, Colonial, J",seed_unreviewed,source language; retain only as quoted mention text
IM00426,Savage,Savage,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,2681069,"ia, I, 450, 453, 468. To be supplied tenants, II, 541, Sandys, Henry. Adventure, II, 327. Sandys, Sir Samuel, II, 452. Enforced importation of commodities, I, 565. Entering courts, IT, 441. Savage, ——,, I, 504. Saville, William. Land, I, 622. Scott, George. Adventure transferred, IT, 389, 412. Anditor, TI, 536. ComMMITTEEs: Price of commodities, II, 466. Importation of Spanish tobacc",seed_unreviewed,source language; retain only as quoted mention text
IM00427,Savages,Savage,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,allFourVCLCombinedPerPage.json,2797299,"alwaies watch and longe boate that may be ready to take y® alarii and able to cary away o? men, and munition if you shall not be able to defend it. Besides it is not safe to lett any of the Savages dwell betwene you and the Sea— least. they be made guides to yo"" enemies. To this Cofaunde wee desire Captaine Smyth may be allotted aswell for his earnest desire as the greate confidence &",seed_unreviewed,source language; retain only as quoted mention text
