candidate_id,mention,canonical_candidate,entity_type_suggestion,group_suggestion,mention_count,first_document_date,source_file,annotation_status,review_note
PC00562,Henry Rolfe's,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 30, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00563,Henry Wentworth,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 8, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00564,Hereupon,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 16, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00565,Hide,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 13, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00566,Holloway,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00567,Honourable Earle,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00568,hopeth,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00569,Horwood,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00570,Hudsons Riuer,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00571,Husband,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 13, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00572,Iacob,,PERSON,Virginia_Company_or_colonial_unverified,1,"OCTOBER 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00573,Iadwin,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 8, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00574,Iermyn,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00575,Iermyne,,PERSON,Virginia_Company_or_colonial_unverified,1,"SANUARY 29, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00576,Indy Companie,,PERSON,Virginia_Company_or_colonial_unverified,1,"OCTOBER 31, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00577,Io Wroth,,PERSON,Virginia_Company_or_colonial_unverified,1,"DECEMBER 19, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00578,Iohn Berkley,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 10, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00579,Iohn De Clark,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 27, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00580,Iohn Ferrar,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00581,Iohn Harrison,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00582,Iohn Martin,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 8, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00583,Iohn Rolfe,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 30, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00584,Iohn Whitton,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 30, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00585,Iohn Wolstenholme Knight,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 21, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00586,Iohnson,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 27, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00587,Ireland,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00588,James Brett,,PERSON,Virginia_Company_or_colonial_unverified,1,"May 8, 1618",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00589,James Forte,,PERSON,Virginia_Company_or_colonial_unverified,1,"February 18, 1609",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00590,James Read,,PERSON,Virginia_Company_or_colonial_unverified,1,"MARCH 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00591,Jermine,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00592,Jermynn,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 27, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00593,John Bargrave,,PERSON,Virginia_Company_or_colonial_unverified,1,"May 8, 1618",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00594,John Bourcher,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00595,John Bourchere,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00596,John Bowater,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 3, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00597,John Burk,,PERSON,Virginia_Company_or_colonial_unverified,1,"April 8, 1815",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00598,John De Clarke,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 14, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00599,John Delbridge,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00600,John Fenner,,PERSON,Virginia_Company_or_colonial_unverified,1,"May 8, 1618",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00601,John Harrison,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00602,John Harvey’s,,PERSON,Virginia_Company_or_colonial_unverified,1,"September 30, 1619",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00603,John Martin,,PERSON,Virginia_Company_or_colonial_unverified,1,"MARCH 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00604,John More,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 13, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00605,John Peirce,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 16, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00606,John Pollington,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00607,John Popham,,PERSON,Virginia_Company_or_colonial_unverified,1,"October 30, 1605",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00608,John Pory,,PERSON,Virginia_Company_or_colonial_unverified,1,"September 30, 1619",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00609,John Zouch,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00610,Joice Freake,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00611,Joseph,,PERSON,Virginia_Company_or_colonial_unverified,1,"May 14, 1626",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00612,Joyce Lodge,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 13, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00613,Katherine Binion,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 13, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00614,Kelley,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 18, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00615,Kelly,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00616,Kempe,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00617,Kensington,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 28, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00618,Knight Lo,,PERSON,Virginia_Company_or_colonial_unverified,1,"April 28, 1613",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00619,Kuans,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 28, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00620,Kwens,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 30, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00621,Ladwin,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 19, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
